Material,Lay-up,"Vf, %",Resin Type,Resin,0 Deg fabric name,45 Deg fabric name,45 Deg fabric %,90 Deg fabric name,90 Deg fabric %,other %,"Thickness, mm",Cure / Post Cure,Process,Test #,Coupon,"Max. Stress, MPa","Min. Stress, MPa",R-value,"Freq., Hz or mm/s","E, GPa (0.1-0.3%)",Max. % Strain,Cycles,"Moisture Gain, %",Contractor report,Conference Paper
UNI-PPG1250-EP1,(0)6,54.900000000000006,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.31,"24h/25 C,12h/70 C",Infusion,,(0)6_0C_wet_151,,-610.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,55.400000000000006,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.26,"24h/25 C,12h/70 C",Infusion,,(0)6_0C_wet_152,,-577.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,56.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.16,"24h/25 C,12h/70 C",Infusion,,(0)6_0C_wet_153,,-683.0,,,,,1.0,,,
UNI-PPG1250-EP1,(0)6,56.2,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,5.18,"24h/25 C,12h/70 C",Infusion,,(0)6_0C_wet_154,,-613.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,56.6,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,92,0,5.14,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_dry_260,62.4,,,,17.7,2.3000000000000003,1.0,,,
UNI-PPG1250-EP1,(90)6,56.800000000000004,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.13,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_dry_261,57.6,,,,17.7,1.5,1.0,,,
UNI-PPG1250-EP1,(90)6,56.1,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.19,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_dry_262,59.8,,,,17.8,0.85,1.0,,,
UNI-PPG1250-EP1,(90)6,56.6,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.14,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_dry_263,63.0,,,,17.7,1.2000000000000002,1.0,,,
UNI-PPG1250-EP1,(90)6,56.400000000000006,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.17,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_dry_264,58.6,,,,16.2,0.8,1.0,,,
UNI-PPG1250-EP1,(90)6,54.900000000000006,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.31,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_wet_390,53.1,,,,12.3,2.2,1.0,,,
UNI-PPG1250-EP1,(90)6,55.5,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.25,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_wet_391,60.4,,,,14.9,1.4000000000000001,1.0,,,
UNI-PPG1250-EP1,(90)6,56.900000000000006,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.12,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_wet_392,54.6,,,,15.5,1.2000000000000002,1.0,,,
UNI-PPG1250-EP1,(90)6,55.5,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.25,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_wet_393,58.5,,,,14.200000000000001,1.6,1.0,,,
UNI-PPG1250-EP1,(90)6,55.5,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.25,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_wet_394,53.6,,,,14.600000000000001,1.8,1.0,,,
UNI-PPG1250-EP1,(90)6,55.1,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.28,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_dry_470,,-211.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,57.400000000000006,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.080000000000001,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_dry_471,,-211.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,56.2,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.18,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_dry_472,,-216.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,56.6,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.14,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_dry_473,,-212.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,55.800000000000004,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.22,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_dry_474,,-210.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,55.300000000000004,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.27,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_wet_100,,-190.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,56.6,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.14,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_wet_101,,-202.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,56.0,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.21,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_wet_102,,-189.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,55.400000000000006,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.26,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_wet_103,,-179.0,,,,,1.0,,,
UNI-PPG1250-EP1,(90)6,55.5,EP1,Hexion MGS RIMR135/RIMH1366,0,0,0,PPG-Devold L1200/G50-E07,92,0,5.25,"24h/25 C,12h/70 C",Infusion,,(90)6_0C_wet_104,,-176.0,,,,,1.0,,,
UNI-PPG1250-VE7,(0)2,57.7,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.68,"24h/25 C,12h/70 C",Infusion,,2135-1002-20,483.0,48.3,0.1,2.0,41.1,1.21,8029.0,,,
UNI-PPG1250-VE7,(0)2,57.7,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.68,"24h/25 C,12h/70 C",Infusion,,2136-1007-20,483.0,48.3,0.1,2.0,40.8,1.2,7499.0,,,
UNI-PPG1250-VE7,(0)2,58.7,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.65,"24h/25 C,12h/70 C",Infusion,,2136-1008-20,483.0,48.3,0.1,2.0,41.5,1.21,7265.0,,,
UNI-PPG1250-VE7,(0)2,57.3,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.69,"24h/25 C,12h/70 C",Infusion,,2135-1016-20,414.0,41.4,0.1,3.0,39.7,1.05,38759.0,,,
UNI-PPG1250-VE7,(0)2,58.7,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.65,"24h/25 C,12h/70 C",Infusion,,2136-1009-20,414.0,41.4,0.1,3.0,42.1,1.04,38029.0,,,
UNI-PPG1250-VE7,(0)2,59.4,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.63,"24h/25 C,12h/70 C",Infusion,,2135-1013-20,414.0,41.4,0.1,3.0,42.3,1.04,62568.0,,,
UNI-PPG1250-VE7,(0)2,60.2,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.61,"24h/25 C,12h/70 C",Infusion,,2136-1005-20,345.0,34.5,0.1,3.0,43.8,0.79,77452.0,,,
UNI-PPG1250-VE7,(0)2,59.4,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.63,"24h/25 C,12h/70 C",Infusion,,2135-1023-20,345.0,34.5,0.1,3.0,44.1,0.79,145869.0,,,
UNI-PPG1250-VE7,(0)2,58.4,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.66,"24h/25 C,12h/70 C",Infusion,,2135-1017-20,345.0,34.5,0.1,3.0,44.0,0.79,197768.0,,,
UNI-PPG1250-VE7,(0)2,57.3,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.69,"24h/25 C,12h/70 C",Infusion,,2135-1014-20,310.0,31.0,0.1,3.0,38.9,0.79,242093.0,,,
UNI-PPG1250-VE7,(0)2,58.7,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.65,"24h/25 C,12h/70 C",Infusion,,2135-2005w-20,379.0,37.9,0.1,2.0,43.5,0.87,66651.0,,,
UNI-PPG1250-VE7,(0)2,58.7,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.65,"24h/25 C,12h/70 C",Infusion,,2135-2004w-20,379.0,37.9,0.1,2.0,44.5,0.86,39439.0,,,
UNI-PPG1250-VE7,(0)2,57.7,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.68,"24h/25 C,12h/70 C",Infusion,,2135-2003w-20,345.0,34.5,0.1,3.0,43.2,0.8,184044.0,,,
UNI-PPG1250-VE7,(0)2,57.3,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.69,"24h/25 C,12h/70 C",Infusion,,2135-2001w-20,345.0,34.5,0.1,3.0,43.5,0.8,229146.0,,,
UNI-PPG1250-VE7,(0)2,58.7,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.65,"24h/25 C,12h/70 C",Infusion,,2135-2000w-20,345.0,34.5,0.1,3.0,42.7,0.81,357212.0,,,
UNI-PPG1250-VE7,(0)2,55.4,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.75,"24h/25 C,12h/70 C",Infusion,,2135-2006w-20,276.0,27.6,0.1,3.0,41.0,0.69,1301913.0,,,
UNI-PPG1250-VE7,(0)2,55.4,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.75,"24h/25 C,12h/70 C",Infusion,,2135-2007w-20,483.0,48.3,0.1,2.0,42.1,1.16,10351.0,,,
UNI-PPG1250-VE7,(0)2,55.4,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.75,"24h/25 C,12h/70 C",Infusion,,2135-2008w-20,483.0,48.3,0.1,2.0,40.7,1.19,7945.0,,,
UNI-PPG1250-EP1,(0)2,56.7,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.71,"24h/25 C,12h/70 C",Infusion,,2133-1009-20,621.0,62.1,0.1,1.0,,1.39,8173.0,,,
UNI-PPG1250-EP1,(0)2,59.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.64,"24h/25 C,12h/70 C",Infusion,,2133-1005-20,621.0,62.1,0.1,1.0,44.5,1.39,6641.0,,,
UNI-PPG1250-EP1,(0)2,59.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.64,"24h/25 C,12h/70 C",Infusion,,2133-1002-20,621.0,62.1,0.1,1.0,,1.39,6775.0,,,
UNI-PPG1250-EP1,(0)2,59.4,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.63,"24h/25 C,12h/70 C",Infusion,,2110-1002-20,483.0,48.3,0.1,2.0,,1.15,95075.0,,,
UNI-PPG1250-EP1,(0)2,57.3,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.69,"24h/25 C,12h/70 C",Infusion,,2110-1006-20,483.0,48.3,0.1,2.0,42.1,1.15,81239.0,,,
UNI-PPG1250-EP1,(0)2,57.3,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.69,"24h/25 C,12h/70 C",Infusion,,2110-1005-20,483.0,48.3,0.1,2.0,,1.15,44830.0,,,
UNI-PPG1250-EP1,(0)2,57.3,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.69,"24h/25 C,12h/70 C",Infusion,,2110-1000-20,345.0,34.5,0.1,3.0,41.3,0.82,1520901.0,,,
UNI-PPG1250-EP1,(0)2,57.3,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.69,"24h/25 C,12h/70 C",Infusion,,2133-1000-20,345.0,34.5,0.1,3.0,41.6,0.81,493401.0,,,
UNI-PPG1250-EP1,(0)2,57.7,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.68,"24h/25 C,12h/70 C",Infusion,,2110-999-20,345.0,34.5,0.1,3.0,43.1,0.78,925412.0,,,
UNI-PPG1250-EP1,(0)2,55.4,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.75,"24h/25 C,12h/70 C",Infusion,,2110-2005W-20,310.0,31.0,0.1,3.0,41.2,0.75,774771.0,,,
UNI-PPG1250-EP1,(0)2,52.4,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.85,"24h/25 C,12h/70 C",Infusion,,2133-2004W-20,345.0,34.5,0.1,3.0,40.5,0.86,215830.0,,,
UNI-PPG1250-EP1,(0)2,52.7,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.84,"24h/25 C,12h/70 C",Infusion,,2133-2003W-20,483.0,48.3,0.1,2.0,40.6,1.18,10910.0,,,
UNI-PPG1250-EP1,(0)2,55.4,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.75,"24h/25 C,12h/70 C",Infusion,,2133-2002W-20,621.0,62.1,0.1,1.0,39.0,1.59,1387.0,,,
UNI-PPG1250-EP1,(0)2,56.0,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.73,"24h/25 C,12h/70 C",Infusion,,2110-2001W-20,621.0,62.1,0.1,1.0,39.1,1.64,806.0,,,
UNI-PPG1250-EP1,(0)2,55.4,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.75,"24h/25 C,12h/70 C",Infusion,,2133-2000W-20,621.0,62.1,0.1,1.0,41.8,1.48,169.0,,,
UNI-PPG1250-EP1,(0)2,58.7,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.65,"24h/25 C,12h/70 C",Infusion,,2110-2009W-20,345.0,34.5,0.1,3.0,42.4,0.8,2119188.0,,,
UNI-PPG1250-EP1,(0)2,54.7,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.77,"24h/25 C,12h/70 C",Infusion,,2133-2006W-20,345.0,34.5,0.1,3.0,42.4,0.8,634445.0,,,
UNI-PPG1250-EP1,(0)2,57.7,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.68,"24h/25 C,12h/70 C",Infusion,,2133-2007W-20,483.0,48.3,0.1,2.0,39.9,1.21,111072.0,,,
UNI-PPG1250-EP1,(0)2,55.7,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.74,"24h/25 C,12h/70 C",Infusion,,2133-2008W-20,483.0,48.3,0.1,2.0,41.7,1.16,47424.0,,,
UNI-PPG1250-VE7,(0)2,53.0,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.83,"24h/25 C,12h/70 C",Infusion,,2153-A601-305D,948.0,,,,41.800000000000004,2.4000000000000004,1.0,,,
UNI-PPG1250-VE7,(0)2,55.7,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.74,"24h/25 C,12h/70 C",Infusion,,2153-A601-306D,1044.0,,,,40.300000000000004,2.6,1.0,,,
UNI-PPG1250-VE7,(0)2,53.7,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.8,"24h/25 C,12h/70 C",Infusion,,2153-A601-307D,893.0,,,,39.2,2.64,1.0,,,
UNI-PPG1250-VE7,(0)2,55.7,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.74,"24h/25 C,12h/70 C",Infusion,,2153-A601-308D,1042.0,,,,42.7,2.44,1.0,,,
UNI-PPG1250-VE7,(0)2,56.1,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.73,"24h/25 C,12h/70 C",Infusion,,2153-A601-309D,1067.0,,,,42.7,2.5500000000000003,1.0,,,
UNI-PPG1250-VE7,(0)2,55.3,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.75,"24h/25 C,12h/70 C",Infusion,,2153-A601-410W,981.0,,,,43.6,2.25,1.0,,,
UNI-PPG1250-VE7,(0)2,54.5,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.78,"24h/25 C,12h/70 C",Infusion,,2153-A601-411W,902.0,,,,39.900000000000006,2.54,1.0,,,
UNI-PPG1250-VE7,(0)2,54.1,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.79,"24h/25 C,12h/70 C",Infusion,,2153-A601-412W,948.0,,,,42.300000000000004,2.24,1.0,,,
UNI-PPG1250-VE7,(0)2,54.5,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.78,"24h/25 C,12h/70 C",Infusion,,2153-A601-413W,945.0,,,,40.7,2.32,1.0,,,
UNI-PPG1250-VE7,(0)2,56.9,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.7,"24h/25 C,12h/70 C",Infusion,,2153-A601-414W,939.0,,,,43.900000000000006,2.14,1.0,,,
UNI-PPG1250-VE7,(0)2,53.0,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.83,"24h/25 C,12h/70 C",Infusion,,2153-A601-300D,1014.0,,,,40.5,2.74,1.0,,,
UNI-PPG1250-VE7,(0)2,56.1,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.73,"24h/25 C,12h/70 C",Infusion,,2153-A601-301D,989.0,,,,44.7,2.29,1.0,,,
UNI-PPG1250-VE7,(0)2,53.3,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.82,"24h/25 C,12h/70 C",Infusion,,2153-A601-302D,914.0,,,,40.6,2.56,1.0,,,
UNI-PPG1250-VE7,(0)2,53.3,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.82,"24h/25 C,12h/70 C",Infusion,,2153-A601-303D,925.0,,,,40.800000000000004,2.45,1.0,,,
UNI-PPG1250-VE7,(0)2,53.0,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.83,"24h/25 C,12h/70 C",Infusion,,2153-A601-304D,920.0,,,,41.6,2.33,1.0,,,
UNI-PPG1250-VE7,(0)2,54.5,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.78,"24h/25 C,12h/70 C",Infusion,,2153-A601-400W,933.0,,,,39.7,2.93,1.0,,,
UNI-PPG1250-VE7,(0)2,57.3,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.69,"24h/25 C,12h/70 C",Infusion,,2153-A601-401W,959.0,,,,44.2,2.25,1.0,,,
UNI-PPG1250-VE7,(0)2,54.5,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.78,"24h/25 C,12h/70 C",Infusion,,2153-A601-402W,883.0,,,,41.400000000000006,2.4000000000000004,1.0,,,
UNI-PPG1250-VE7,(0)2,54.5,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.78,"24h/25 C,12h/70 C",Infusion,,2153-A601-403W,914.0,,,,43.2,2.2,1.0,,,
UNI-PPG1250-VE7,(0)2,54.9,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.77,"24h/25 C,12h/70 C",Infusion,,2153-A601-404W,873.0,,,,40.6,2.77,1.0,,,
UNI-PPG1250-VE7,(0)2,54.1,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.79,"24h/25 C,12h/70 C",Infusion,,2153-A601-310D,904.0,,,,40.800000000000004,2.35,1.0,,,
UNI-PPG1250-VE7,(0)2,53.3,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.82,"24h/25 C,12h/70 C",Infusion,,2153-A601-311D,893.0,,,,40.0,2.23,1.0,,,
UNI-PPG1250-VE7,(0)2,55.7,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.74,"24h/25 C,12h/70 C",Infusion,,2153-A601-312D,905.0,,,,42.400000000000006,2.36,1.0,,,
UNI-PPG1250-VE7,(0)2,53.3,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.82,"24h/25 C,12h/70 C",Infusion,,2153-A601-313D,857.0,,,,39.900000000000006,2.23,1.0,,,
UNI-PPG1250-VE7,(0)2,54.1,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.79,"24h/25 C,12h/70 C",Infusion,,2153-A601-314D,865.0,,,,41.7,2.25,1.0,,,
UNI-PPG1250-VE7,(0)2,55.3,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.75,"24h/25 C,12h/70 C",Infusion,,2153-A601-405W,854.0,,,,42.300000000000004,2.04,1.0,,,
UNI-PPG1250-VE7,(0)2,54.9,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.77,"24h/25 C,12h/70 C",Infusion,,2153-A601-406W,893.0,,,,40.2,2.43,1.0,,,
UNI-PPG1250-VE7,(0)2,54.1,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.79,"24h/25 C,12h/70 C",Infusion,,2153-A601-407W,868.0,,,,40.2,2.16,1.0,,,
UNI-PPG1250-VE7,(0)2,55.7,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.74,"24h/25 C,12h/70 C",Infusion,,2153-A601-408W,842.0,,,,44.5,1.97,1.0,,,
UNI-PPG1250-VE7,(0)2,55.3,VE7,Ashland 601-200,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.75,"24h/25 C,12h/70 C",Infusion,,2153-A601-409W,857.0,,,,41.0,2.34,1.0,,,
UNI-PPG1250-EP1,(0)2,53.3,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.81,"24h/25 C,12h/70 C",Infusion,,2133-H-355D,926.0,,,,38.800000000000004,2.6,1.0,,,
UNI-PPG1250-EP1,(0)2,53.0,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.83,"24h/25 C,12h/70 C",Infusion,,2133-H-356D,973.0,,,,40.0,2.5100000000000002,1.0,,,
UNI-PPG1250-EP1,(0)2,52.2,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.85,"24h/25 C,12h/70 C",Infusion,,2133-H-357D,943.0,,,,38.900000000000006,2.5500000000000003,1.0,,,
UNI-PPG1250-EP1,(0)2,53.0,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.83,"24h/25 C,12h/70 C",Infusion,,2133-H-358D,914.0,,,,40.5,2.42,1.0,,,
UNI-PPG1250-EP1,(0)2,54.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.79,"24h/25 C,12h/70 C",Infusion,,2133-H-359D,918.0,,,,40.1,2.57,1.0,,,
UNI-PPG1250-EP1,(0)2,54.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.78,"24h/25 C,12h/70 C",Infusion,,2133-H-460W,764.0,,,,39.900000000000006,2.13,1.0,,,
UNI-PPG1250-EP1,(0)2,54.1,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.79,"24h/25 C,12h/70 C",Infusion,,2133-H-461W,805.0,,,,41.400000000000006,1.95,1.0,,,
UNI-PPG1250-EP1,(0)2,54.9,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.76,"24h/25 C,12h/70 C",Infusion,,2133-H-462W,836.0,,,,41.300000000000004,2.09,1.0,,,
UNI-PPG1250-EP1,(0)2,56.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.71,"24h/25 C,12h/70 C",Infusion,,2133-H-463W,756.0,,,,42.7,1.99,1.0,,,
UNI-PPG1250-EP1,(0)2,54.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.78,"24h/25 C,12h/70 C",Infusion,,2133-H-464W,868.0,,,,42.300000000000004,2.18,1.0,,,
UNI-PPG1250-EP1,(0)2,50.5,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.92,"24h/25 C,12h/70 C",Infusion,,2133-H-350D,827.0,,,,39.0,2.31,1.0,,,
UNI-PPG1250-EP1,(0)2,53.0,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.83,"24h/25 C,12h/70 C",Infusion,,2133-H-351D,932.0,,,,39.0,2.41,1.0,,,
UNI-PPG1250-EP1,(0)2,50.8,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.91,"24h/25 C,12h/70 C",Infusion,,2133-H-352D,862.0,,,,39.6,2.35,1.0,,,
UNI-PPG1250-EP1,(0)2,50.8,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.91,"24h/25 C,12h/70 C",Infusion,,2133-H-353D,915.0,,,,38.300000000000004,2.64,1.0,,,
UNI-PPG1250-EP1,(0)2,51.9,EP1,Hexion MGS RIMR135/RIMH1366,PPG-Devold L1200/G50-E07,0,0,0,8,0,1.87,"24h/25 C,12h/70 C",Infusion,,2133-H-354D,949.0,,,,38.900000000000006,2.5,1.0,,,
